fecha,metrica,tipo_credito,valor
2022-01-31,morosidad_publicada,corporativo,0.703049
2022-01-31,deudores,grandes_empresas,3500.000000
2022-01-31,morosidad_publicada,grandes_empresas,1.650858
2022-01-31,deudores,hipotecario,240525.000000
2022-01-31,morosidad_publicada,hipotecario,3.031628
2022-01-31,deudores,medianas_empresas,56529.000000
2022-01-31,morosidad_publicada,medianas_empresas,9.842989
2022-01-31,deudores,microempresas,638109.000000
2022-01-31,morosidad_publicada,microempresas,4.594740
2022-01-31,deudores,pequenas_empresas,345716.000000
2022-01-31,morosidad_publicada,pequenas_empresas,9.461554
2022-01-31,deudores,total,4430098.000000
2022-01-31,mora_120d,total,2.896831
2022-01-31,mora_30d,total,4.241251
2022-01-31,mora_60d,total,3.642344
2022-01-31,mora_90d,total,3.211100
2022-01-31,morosidad_contable,total,3.880000
2022-01-31,morosidad_publicada,total,3.878689
2022-02-28,deudores,consumo,3473078.000000
2022-02-28,morosidad_publicada,consumo,2.411908
2022-02-28,deudores,corporativo,815.000000
2022-02-28,morosidad_publicada,corporativo,0.710903
2022-02-28,deudores,grandes_empresas,3513.000000
2022-02-28,morosidad_publicada,grandes_empresas,1.695163
2022-02-28,deudores,hipotecario,241456.000000
2022-02-28,morosidad_publicada,hipotecario,2.954905
2022-02-28,deudores,medianas_empresas,56550.000000
2022-02-28,morosidad_publicada,medianas_empresas,9.792970
2022-02-28,deudores,microempresas,647085.000000
2022-02-28,morosidad_publicada,microempresas,4.672507
2022-02-28,deudores,pequenas_empresas,350403.000000
2022-02-28,morosidad_publicada,pequenas_empresas,9.028810
2022-02-28,deudores,total,4468620.000000
2022-02-28,mora_120d,total,2.909339
2022-02-28,mora_30d,total,3.758949
2022-02-28,mora_60d,total,3.594145
2022-02-28,mora_90d,total,3.199287
2022-02-28,morosidad_contable,total,3.830000
2022-02-28,morosidad_publicada,total,3.830860
2022-03-31,deudores,consumo,3530122.000000
2022-03-31,morosidad_publicada,consumo,2.333206
2022-03-31,deudores,corporativo,790.000000
2022-03-31,morosidad_publicada,corporativo,0.701970
2022-03-31,deudores,grandes_empresas,3562.000000
2022-03-31,morosidad_publicada,grandes_empresas,1.819778
2022-03-31,deudores,hipotecario,242419.000000
2022-03-31,morosidad_publicada,hipotecario,2.928561
2022-03-31,deudores,medianas_empresas,56518.000000
2022-03-31,morosidad_publicada,medianas_empresas,9.910904
2022-03-31,deudores,microempresas,657408.000000
2022-03-31,morosidad_publicada,microempresas,4.901577
2022-03-31,deudores,pequenas_empresas,356014.000000
2022-03-31,morosidad_publicada,pequenas_empresas,8.953992
2022-03-31,deudores,total,4536852.000000
2022-03-31,mora_120d,total,2.896854
2022-03-31,mora_30d,total,4.212643
2022-03-31,mora_60d,total,3.570550
2022-03-31,mora_90d,total,3.186522
2022-03-31,morosidad_contable,total,3.810000
2022-03-31,morosidad_publicada,total,3.805192
2022-04-30,deudores,consumo,3578793.000000
2022-04-30,morosidad_publicada,consumo,2.312144
2022-04-30,deudores,corporativo,808.000000
2022-04-30,morosidad_publicada,corporativo,0.823209
2022-04-30,deudores,grandes_empresas,3624.000000
2022-04-30,morosidad_publicada,grandes_empresas,1.781266
2022-04-30,deudores,hipotecario,243456.000000
2022-04-30,morosidad_publicada,hipotecario,2.880246
2022-04-30,deudores,medianas_empresas,56431.000000
2022-04-30,morosidad_publicada,medianas_empresas,9.904649
2022-04-30,deudores,microempresas,665720.000000
2022-04-30,morosidad_publicada,microempresas,5.092408
2022-04-30,deudores,pequenas_empresas,362047.000000
2022-04-30,morosidad_publicada,pequenas_empresas,8.546886
2022-04-30,deudores,total,4595621.000000
2022-04-30,mora_120d,total,2.868721
2022-04-30,mora_30d,total,4.159728
2022-04-30,mora_60d,total,3.571757
2022-04-30,mora_90d,total,3.175459
2022-04-30,morosidad_contable,total,3.760000
2022-04-30,morosidad_publicada,total,3.764601
2022-05-31,deudores,consumo,3626284.000000
2022-05-31,morosidad_publicada,consumo,2.458133
2022-05-31,deudores,corporativo,805.000000
2022-05-31,morosidad_publicada,corporativo,0.822826
2022-05-31,deudores,grandes_empresas,3647.000000
2022-05-31,morosidad_publicada,grandes_empresas,1.926660
2022-05-31,deudores,hipotecario,244415.000000
2022-05-31,morosidad_publicada,hipotecario,2.876524
2022-05-31,deudores,medianas_empresas,56330.000000
2022-05-31,morosidad_publicada,medianas_empresas,9.837554
2022-05-31,deudores,microempresas,675581.000000
2022-05-31,morosidad_publicada,microempresas,5.541593
2022-05-31,deudores,pequenas_empresas,368545.000000
2022-05-31,morosidad_publicada,pequenas_empresas,8.473126
2022-05-31,deudores,total,4655135.000000
2022-05-31,mora_120d,total,2.897228
2022-05-31,mora_30d,total,4.224051
2022-05-31,mora_60d,total,3.620602
2022-05-31,mora_90d,total,3.202272
2022-05-31,morosidad_contable,total,3.800000
2022-05-31,morosidad_publicada,total,3.802840
2022-06-30,deudores,consumo,3657726.000000
2022-06-30,morosidad_publicada,consumo,2.543423
2022-06-30,deudores,corporativo,828.000000
2022-06-30,morosidad_publicada,corporativo,0.852037
2022-06-30,deudores,grandes_empresas,3614.000000
2022-06-30,morosidad_publicada,grandes_empresas,2.078221
2022-06-30,deudores,hipotecario,245291.000000
2022-06-30,morosidad_publicada,hipotecario,2.859722
2022-06-30,deudores,medianas_empresas,56218.000000
2022-06-30,morosidad_publicada,medianas_empresas,10.035727
2022-06-30,deudores,microempresas,674186.000000
2022-06-30,morosidad_publicada,microempresas,5.291681
2022-06-30,deudores,pequenas_empresas,372188.000000
2022-06-30,morosidad_publicada,pequenas_empresas,8.277942
2022-06-30,deudores,total,4686519.000000
2022-06-30,mora_120d,total,2.893993
2022-06-30,mora_30d,total,4.222286
2022-06-30,mora_60d,total,3.614768
2022-06-30,mora_90d,total,3.180566
2022-06-30,morosidad_contable,total,3.830000
2022-06-30,morosidad_publicada,total,3.826677
2022-07-31,deudores,consumo,3661527.000000
2022-07-31,morosidad_publicada,consumo,2.541505
2022-07-31,deudores,corporativo,821.000000
2022-07-31,morosidad_publicada,corporativo,0.848900
2022-07-31,deudores,grandes_empresas,3634.000000
2022-07-31,morosidad_publicada,grandes_empresas,1.873769
2022-07-31,deudores,hipotecario,246034.000000
2022-07-31,morosidad_publicada,hipotecario,2.812472
2022-07-31,deudores,medianas_empresas,55631.000000
2022-07-31,morosidad_publicada,medianas_empresas,10.579650
2022-07-31,deudores,microempresas,674858.000000
2022-07-31,morosidad_publicada,microempresas,5.618485
2022-07-31,deudores,pequenas_empresas,374642.000000
2022-07-31,morosidad_publicada,pequenas_empresas,8.210622
2022-07-31,deudores,total,4692866.000000
2022-07-31,mora_120d,total,2.741834
2022-07-31,mora_30d,total,4.037167
2022-07-31,mora_60d,total,3.435575
2022-07-31,mora_90d,total,3.028635
2022-07-31,morosidad_contable,total,3.830000
2022-07-31,morosidad_publicada,total,3.828331
2022-08-31,deudores,consumo,3679811.000000
2022-08-31,morosidad_publicada,consumo,2.659978
2022-08-31,deudores,corporativo,809.000000
2022-08-31,morosidad_publicada,corporativo,0.895442
2022-08-31,deudores,grandes_empresas,3569.000000
2022-08-31,morosidad_publicada,grandes_empresas,2.031375
2022-08-31,deudores,hipotecario,246290.000000
2022-08-31,morosidad_publicada,hipotecario,2.727517
2022-08-31,deudores,medianas_empresas,55283.000000
2022-08-31,morosidad_publicada,medianas_empresas,11.040787
2022-08-31,deudores,microempresas,674152.000000
2022-08-31,morosidad_publicada,microempresas,5.593029
2022-08-31,deudores,pequenas_empresas,377404.000000
2022-08-31,morosidad_publicada,pequenas_empresas,8.109727
2022-08-31,deudores,total,4712695.000000
2022-08-31,mora_120d,total,2.777223
2022-08-31,mora_30d,total,4.193942
2022-08-31,mora_60d,total,3.529005
2022-08-31,mora_90d,total,3.068691
2022-08-31,morosidad_contable,total,3.930000
2022-08-31,morosidad_publicada,total,3.932557
2022-09-30,deudores,consumo,3682131.000000
2022-09-30,morosidad_publicada,consumo,2.689097
2022-09-30,deudores,corporativo,840.000000
2022-09-30,morosidad_publicada,corporativo,0.924525
2022-09-30,deudores,grandes_empresas,3565.000000
2022-09-30,morosidad_publicada,grandes_empresas,1.941005
2022-09-30,deudores,hipotecario,246838.000000
2022-09-30,morosidad_publicada,hipotecario,2.663105
2022-09-30,deudores,medianas_empresas,55104.000000
2022-09-30,morosidad_publicada,medianas_empresas,11.213945
2022-09-30,deudores,microempresas,673840.000000
2022-09-30,morosidad_publicada,microempresas,5.783521
2022-09-30,deudores,pequenas_empresas,380644.000000
2022-09-30,morosidad_publicada,pequenas_empresas,8.206342
2022-09-30,deudores,total,4719149.000000
2022-09-30,mora_120d,total,2.826921
2022-09-30,mora_30d,total,4.269400
2022-09-30,mora_60d,total,3.588317
2022-09-30,mora_90d,total,3.147661
2022-09-30,morosidad_contable,total,3.970000
2022-09-30,morosidad_publicada,total,3.967326
2022-10-31,deudores,consumo,3716728.000000
2022-10-31,morosidad_publicada,consumo,2.655700
2022-10-31,deudores,corporativo,811.000000
2022-10-31,morosidad_publicada,corporativo,0.958112
2022-10-31,deudores,grandes_empresas,3569.000000
2022-10-31,morosidad_publicada,grandes_empresas,2.002538
2022-10-31,deudores,hipotecario,247395.000000
2022-10-31,morosidad_publicada,hipotecario,2.631581
2022-10-31,deudores,medianas_empresas,54980.000000
2022-10-31,morosidad_publicada,medianas_empresas,11.448274
2022-10-31,deudores,microempresas,674640.000000
2022-10-31,morosidad_publicada,microempresas,5.997356
2022-10-31,deudores,pequenas_empresas,382771.000000
2022-10-31,morosidad_publicada,pequenas_empresas,8.514380
2022-10-31,deudores,total,4755830.000000
2022-10-31,mora_120d,total,2.885248
2022-10-31,mora_30d,total,4.391872
2022-10-31,mora_60d,total,3.685464
2022-10-31,mora_90d,total,3.217624
2022-10-31,morosidad_contable,total,4.030000
2022-10-31,morosidad_publicada,total,4.031576
2022-11-30,deudores,consumo,3718339.000000
2022-11-30,morosidad_publicada,consumo,2.662265
2022-11-30,deudores,corporativo,809.000000
2022-11-30,morosidad_publicada,corporativo,0.811558
2022-11-30,deudores,grandes_empresas,3576.000000
2022-11-30,morosidad_publicada,grandes_empresas,1.973962
2022-11-30,deudores,hipotecario,247918.000000
2022-11-30,morosidad_publicada,hipotecario,2.597956
2022-11-30,deudores,medianas_empresas,54931.000000
2022-11-30,morosidad_publicada,medianas_empresas,11.762392
2022-11-30,deudores,microempresas,675980.000000
2022-11-30,morosidad_publicada,microempresas,4.930164
2022-11-30,deudores,pequenas_empresas,385260.000000
2022-11-30,morosidad_publicada,pequenas_empresas,8.324619
2022-11-30,deudores,total,4761249.000000
2022-11-30,mora_120d,total,2.867284
2022-11-30,mora_30d,total,4.367290
2022-11-30,mora_60d,total,3.696910
2022-11-30,mora_90d,total,3.192984
2022-11-30,morosidad_contable,total,4.000000
2022-11-30,morosidad_publicada,total,4.004787
2022-12-31,deudores,consumo,3736433.000000
2022-12-31,morosidad_publicada,consumo,2.744195
2022-12-31,deudores,corporativo,818.000000
2022-12-31,morosidad_publicada,corporativo,0.791241
2022-12-31,deudores,grandes_empresas,3584.000000
2022-12-31,morosidad_publicada,grandes_empresas,1.923108
2022-12-31,deudores,hipotecario,248235.000000
2022-12-31,morosidad_publicada,hipotecario,2.593839
2022-12-31,deudores,medianas_empresas,54652.000000
2022-12-31,morosidad_publicada,medianas_empresas,11.510363
2022-12-31,deudores,microempresas,672270.000000
2022-12-31,morosidad_publicada,microempresas,4.888244
2022-12-31,deudores,pequenas_empresas,385305.000000
2022-12-31,morosidad_publicada,pequenas_empresas,8.189243
2022-12-31,deudores,total,4775533.000000
2022-12-31,mora_120d,total,2.933960
2022-12-31,mora_30d,total,4.461520
2022-12-31,mora_60d,total,3.772765
2022-12-31,mora_90d,total,3.300337
2022-12-31,morosidad_contable,total,3.950000
2022-12-31,morosidad_publicada,total,3.946005
2023-01-31,deudores,consumo,3753790.000000
2023-01-31,morosidad_publicada,consumo,2.842623
2023-01-31,deudores,corporativo,823.000000
2023-01-31,morosidad_publicada,corporativo,0.812641
2023-01-31,deudores,grandes_empresas,3566.000000
2023-01-31,morosidad_publicada,grandes_empresas,2.060272
2023-01-31,deudores,hipotecario,248507.000000
2023-01-31,morosidad_publicada,hipotecario,2.620410
2023-01-31,deudores,medianas_empresas,54573.000000
2023-01-31,morosidad_publicada,medianas_empresas,11.694263
2023-01-31,deudores,microempresas,669518.000000
2023-01-31,morosidad_publicada,microempresas,4.365189
2023-01-31,deudores,pequenas_empresas,385582.000000
2023-01-31,morosidad_publicada,pequenas_empresas,8.185774
2023-01-31,deudores,total,4791344.000000
2023-01-31,mora_120d,total,3.027690
2023-01-31,mora_30d,total,4.581855
2023-01-31,mora_60d,total,3.908125
2023-01-31,mora_90d,total,3.382718
2023-01-31,morosidad_contable,total,4.010000
2023-01-31,morosidad_publicada,total,4.012638
2023-02-28,deudores,consumo,3772798.000000
2023-02-28,morosidad_publicada,consumo,2.841037
2023-02-28,deudores,corporativo,821.000000
2023-02-28,morosidad_publicada,corporativo,0.814214
2023-02-28,deudores,grandes_empresas,3600.000000
2023-02-28,morosidad_publicada,grandes_empresas,2.110097
2023-02-28,deudores,hipotecario,248906.000000
2023-02-28,morosidad_publicada,hipotecario,2.629408
2023-02-28,deudores,medianas_empresas,54132.000000
2023-02-28,morosidad_publicada,medianas_empresas,11.828107
2023-02-28,deudores,microempresas,670243.000000
2023-02-28,morosidad_publicada,microempresas,4.188237
2023-02-28,deudores,pequenas_empresas,387045.000000
2023-02-28,morosidad_publicada,pequenas_empresas,7.843543
2023-02-28,deudores,total,4811922.000000
2023-02-28,mora_120d,total,3.027221
2023-02-28,mora_30d,total,4.543703
2023-02-28,mora_60d,total,3.870063
2023-02-28,mora_90d,total,3.390398
2023-02-28,morosidad_contable,total,4.010000
2023-02-28,morosidad_publicada,total,4.014503
2023-03-31,deudores,consumo,3768654.000000
2023-03-31,morosidad_publicada,consumo,2.818951
2023-03-31,deudores,corporativo,836.000000
2023-03-31,morosidad_publicada,corporativo,0.790444
2023-03-31,deudores,grandes_empresas,3621.000000
2023-03-31,morosidad_publicada,grandes_empresas,2.120086
2023-03-31,deudores,hipotecario,249420.000000
2023-03-31,morosidad_publicada,hipotecario,2.572522
2023-03-31,deudores,medianas_empresas,53714.000000
2023-03-31,morosidad_publicada,medianas_empresas,11.749549
2023-03-31,deudores,microempresas,672572.000000
2023-03-31,morosidad_publicada,microempresas,4.738720
2023-03-31,deudores,pequenas_empresas,388170.000000
2023-03-31,morosidad_publicada,pequenas_empresas,7.991073
2023-03-31,deudores,total,4811400.000000
2023-03-31,mora_120d,total,2.984744
2023-03-31,mora_30d,total,4.586071
2023-03-31,mora_60d,total,3.764187
2023-03-31,mora_90d,total,3.316792
2023-03-31,morosidad_contable,total,3.960000
2023-03-31,morosidad_publicada,total,3.957038
2023-04-30,deudores,consumo,3775666.000000
2023-04-30,morosidad_publicada,consumo,2.873537
2023-04-30,deudores,corporativo,829.000000
2023-04-30,morosidad_publicada,corporativo,0.786895
2023-04-30,deudores,grandes_empresas,3665.000000
2023-04-30,morosidad_publicada,grandes_empresas,2.153497
2023-04-30,deudores,hipotecario,249794.000000
2023-04-30,morosidad_publicada,hipotecario,2.568538
2023-04-30,deudores,medianas_empresas,53336.000000
2023-04-30,morosidad_publicada,medianas_empresas,11.953974
2023-04-30,deudores,microempresas,676628.000000
2023-04-30,morosidad_publicada,microempresas,5.297068
2023-04-30,deudores,pequenas_empresas,389751.000000
2023-04-30,morosidad_publicada,pequenas_empresas,8.333521
2023-04-30,deudores,total,4823211.000000
2023-04-30,mora_120d,total,3.001751
2023-04-30,mora_30d,total,4.654069
2023-04-30,mora_60d,total,3.858313
2023-04-30,mora_90d,total,3.339509
2023-04-30,morosidad_contable,total,4.010000
2023-04-30,morosidad_publicada,total,4.012285
2023-05-31,deudores,consumo,3774328.000000
2023-05-31,morosidad_publicada,consumo,3.051503
2023-05-31,deudores,corporativo,820.000000
2023-05-31,morosidad_publicada,corporativo,0.360781
2023-05-31,deudores,grandes_empresas,3718.000000
2023-05-31,morosidad_publicada,grandes_empresas,2.080182
2023-05-31,deudores,hipotecario,250347.000000
2023-05-31,morosidad_publicada,hipotecario,2.673567
2023-05-31,deudores,medianas_empresas,52771.000000
2023-05-31,morosidad_publicada,medianas_empresas,12.435708
2023-05-31,deudores,microempresas,681851.000000
2023-05-31,morosidad_publicada,microempresas,5.647504
2023-05-31,deudores,pequenas_empresas,390150.000000
2023-05-31,morosidad_publicada,pequenas_empresas,8.746693
2023-05-31,deudores,total,4827879.000000
2023-05-31,mora_120d,total,3.013998
2023-05-31,mora_30d,total,4.693841
2023-05-31,mora_60d,total,3.960150
2023-05-31,mora_90d,total,3.421640
2023-05-31,morosidad_contable,total,4.050000
2023-05-31,morosidad_publicada,total,4.045947
2023-06-30,deudores,consumo,3771399.000000
2023-06-30,morosidad_publicada,consumo,3.020873
2023-06-30,deudores,corporativo,824.000000
2023-06-30,morosidad_publicada,corporativo,0.347630
2023-06-30,deudores,grandes_empresas,3798.000000
2023-06-30,morosidad_publicada,grandes_empresas,2.003417
2023-06-30,deudores,hipotecario,250835.000000
2023-06-30,morosidad_publicada,hipotecario,2.658028
2023-06-30,deudores,medianas_empresas,52030.000000
2023-06-30,morosidad_publicada,medianas_empresas,12.719979
2023-06-30,deudores,microempresas,683848.000000
2023-06-30,morosidad_publicada,microempresas,5.746273
2023-06-30,deudores,pequenas_empresas,388776.000000
2023-06-30,morosidad_publicada,pequenas_empresas,9.010440
2023-06-30,deudores,total,4824854.000000
2023-06-30,mora_120d,total,3.082246
2023-06-30,mora_30d,total,4.830712
2023-06-30,mora_60d,total,3.986588
2023-06-30,mora_90d,total,3.464510
2023-06-30,morosidad_contable,total,4.070000
2023-06-30,morosidad_publicada,total,4.066479
2023-07-31,deudores,consumo,3745738.000000
2023-07-31,morosidad_publicada,consumo,3.264351
2023-07-31,deudores,corporativo,858.000000
2023-07-31,morosidad_publicada,corporativo,0.330393
2023-07-31,deudores,grandes_empresas,3985.000000
2023-07-31,morosidad_publicada,grandes_empresas,2.131631
2023-07-31,deudores,hipotecario,251005.000000
2023-07-31,morosidad_publicada,hipotecario,2.665382
2023-07-31,deudores,medianas_empresas,50997.000000
2023-07-31,morosidad_publicada,medianas_empresas,13.569401
2023-07-31,deudores,microempresas,673014.000000
2023-07-31,morosidad_publicada,microempresas,5.824328
2023-07-31,deudores,pequenas_empresas,385188.000000
2023-07-31,morosidad_publicada,pequenas_empresas,9.293880
2023-07-31,deudores,total,4787823.000000
2023-07-31,mora_120d,total,3.157571
2023-07-31,mora_30d,total,5.047653
2023-07-31,mora_60d,total,4.156390
2023-07-31,mora_90d,total,3.567379
2023-07-31,morosidad_contable,total,4.240000
2023-07-31,morosidad_publicada,total,4.237992
2023-08-31,deudores,consumo,3754720.000000
2023-08-31,morosidad_publicada,consumo,3.482364
2023-08-31,deudores,corporativo,853.000000
2023-08-31,morosidad_publicada,corporativo,0.321361
2023-08-31,deudores,grandes_empresas,3941.000000
2023-08-31,morosidad_publicada,grandes_empresas,2.048089
2023-08-31,deudores,hipotecario,251616.000000
2023-08-31,morosidad_publicada,hipotecario,2.737862
2023-08-31,deudores,medianas_empresas,50406.000000
2023-08-31,morosidad_publicada,medianas_empresas,13.901786
2023-08-31,deudores,microempresas,651593.000000
2023-08-31,morosidad_publicada,microempresas,5.715568
2023-08-31,deudores,pequenas_empresas,378245.000000
2023-08-31,morosidad_publicada,pequenas_empresas,9.203775
2023-08-31,deudores,total,4774597.000000
2023-08-31,mora_120d,total,3.190431
2023-08-31,mora_30d,total,5.105229
2023-08-31,mora_60d,total,4.251404
2023-08-31,mora_90d,total,3.618730
2023-08-31,morosidad_contable,total,4.300000
2023-08-31,morosidad_publicada,total,4.295217
2023-09-30,deudores,consumo,3748782.000000
2023-09-30,morosidad_publicada,consumo,3.548585
2023-09-30,deudores,corporativo,869.000000
2023-09-30,morosidad_publicada,corporativo,0.387973
2023-09-30,deudores,grandes_empresas,3937.000000
2023-09-30,morosidad_publicada,grandes_empresas,2.043740
2023-09-30,deudores,hipotecario,252366.000000
2023-09-30,morosidad_publicada,hipotecario,2.748986
2023-09-30,deudores,medianas_empresas,49929.000000
2023-09-30,morosidad_publicada,medianas_empresas,13.677569
2023-09-30,deudores,microempresas,632276.000000
2023-09-30,morosidad_publicada,microempresas,5.634672
2023-09-30,deudores,pequenas_empresas,372855.000000
2023-09-30,morosidad_publicada,pequenas_empresas,9.203286
2023-09-30,deudores,total,4748317.000000
2023-09-30,mora_120d,total,3.195034
2023-09-30,mora_30d,total,5.091929
2023-09-30,mora_60d,total,4.217193
2023-09-30,mora_90d,total,3.655262
2023-09-30,morosidad_contable,total,4.290000
2023-09-30,morosidad_publicada,total,4.286241
2023-10-31,deudores,consumo,3742724.000000
2023-10-31,morosidad_publicada,consumo,3.764025
2023-10-31,deudores,corporativo,886.000000
2023-10-31,morosidad_publicada,corporativo,0.341503
2023-10-31,deudores,grandes_empresas,3944.000000
2023-10-31,morosidad_publicada,grandes_empresas,2.000017
2023-10-31,deudores,hipotecario,253468.000000
2023-10-31,morosidad_publicada,hipotecario,2.826297
2023-10-31,deudores,medianas_empresas,49611.000000
2023-10-31,morosidad_publicada,medianas_empresas,13.930138
2023-10-31,deudores,microempresas,615255.000000
2023-10-31,morosidad_publicada,microempresas,5.178793
2023-10-31,deudores,pequenas_empresas,369570.000000
2023-10-31,morosidad_publicada,pequenas_empresas,9.571859
2023-10-31,deudores,total,4725148.000000
2023-10-31,mora_120d,total,3.313758
2023-10-31,mora_30d,total,5.229082
2023-10-31,mora_60d,total,4.361803
2023-10-31,mora_90d,total,3.744817
2023-10-31,morosidad_contable,total,4.380000
2023-10-31,morosidad_publicada,total,4.384170
2023-11-30,deudores,consumo,3710754.000000
2023-11-30,morosidad_publicada,consumo,3.846745
2023-11-30,deudores,corporativo,885.000000
2023-11-30,morosidad_publicada,corporativo,0.319581
2023-11-30,deudores,grandes_empresas,3943.000000
2023-11-30,morosidad_publicada,grandes_empresas,1.900645
2023-11-30,deudores,hipotecario,254288.000000
2023-11-30,morosidad_publicada,hipotecario,2.787523
2023-11-30,deudores,medianas_empresas,49239.000000
2023-11-30,morosidad_publicada,medianas_empresas,14.037357
2023-11-30,deudores,microempresas,599815.000000
2023-11-30,morosidad_publicada,microempresas,4.839585
2023-11-30,deudores,pequenas_empresas,367705.000000
2023-11-30,morosidad_publicada,pequenas_empresas,9.643617
2023-11-30,deudores,total,4679362.000000
2023-11-30,mora_120d,total,3.292011
2023-11-30,mora_30d,total,5.277031
2023-11-30,mora_60d,total,4.364372
2023-11-30,mora_90d,total,3.728062
2023-11-30,morosidad_contable,total,4.380000
2023-11-30,morosidad_publicada,total,4.384107
2023-12-31,deudores,consumo,3683085.000000
2023-12-31,morosidad_publicada,consumo,3.962818
2023-12-31,deudores,corporativo,900.000000
2023-12-31,morosidad_publicada,corporativo,0.317608
2023-12-31,deudores,grandes_empresas,3952.000000
2023-12-31,morosidad_publicada,grandes_empresas,1.915376
2023-12-31,deudores,hipotecario,254669.000000
2023-12-31,morosidad_publicada,hipotecario,2.708548
2023-12-31,deudores,medianas_empresas,48814.000000
2023-12-31,morosidad_publicada,medianas_empresas,13.443957
2023-12-31,deudores,microempresas,589031.000000
2023-12-31,morosidad_publicada,microempresas,4.329938
2023-12-31,deudores,pequenas_empresas,365288.000000
2023-12-31,morosidad_publicada,pequenas_empresas,9.708840
2023-12-31,deudores,total,4641515.000000
2023-12-31,mora_120d,total,3.222653
2023-12-31,mora_30d,total,5.112587
2023-12-31,mora_60d,total,4.292163
2023-12-31,mora_90d,total,3.698573
2023-12-31,morosidad_contable,total,4.310000
2023-12-31,morosidad_publicada,total,4.314941
2024-01-31,deudores,consumo,3677202.000000
2024-01-31,morosidad_publicada,consumo,4.092183
2024-01-31,deudores,corporativo,879.000000
2024-01-31,morosidad_publicada,corporativo,0.395847
2024-01-31,deudores,grandes_empresas,3940.000000
2024-01-31,morosidad_publicada,grandes_empresas,2.091970
2024-01-31,deudores,hipotecario,255011.000000
2024-01-31,morosidad_publicada,hipotecario,2.758367
2024-01-31,deudores,medianas_empresas,48727.000000
2024-01-31,morosidad_publicada,medianas_empresas,13.529345
2024-01-31,deudores,microempresas,580065.000000
2024-01-31,morosidad_publicada,microempresas,4.095355
2024-01-31,deudores,pequenas_empresas,362655.000000
2024-01-31,morosidad_publicada,pequenas_empresas,9.779370
2024-01-31,deudores,total,4627163.000000
2024-01-31,mora_120d,total,3.391338
2024-01-31,mora_30d,total,5.257849
2024-01-31,mora_60d,total,4.429584
2024-01-31,mora_90d,total,3.800845
2024-01-31,morosidad_contable,total,4.420000
2024-01-31,morosidad_publicada,total,4.424558
2024-02-29,deudores,consumo,3687553.000000
2024-02-29,morosidad_publicada,consumo,3.994674
2024-02-29,deudores,corporativo,889.000000
2024-02-29,morosidad_publicada,corporativo,0.354697
2024-02-29,deudores,grandes_empresas,3963.000000
2024-02-29,morosidad_publicada,grandes_empresas,2.202374
2024-02-29,deudores,hipotecario,255623.000000
2024-02-29,morosidad_publicada,hipotecario,2.798621
2024-02-29,deudores,medianas_empresas,48461.000000
2024-02-29,morosidad_publicada,medianas_empresas,13.703869
2024-02-29,deudores,microempresas,573872.000000
2024-02-29,morosidad_publicada,microempresas,4.006441
2024-02-29,deudores,pequenas_empresas,360554.000000
2024-02-29,morosidad_publicada,pequenas_empresas,9.790028
2024-02-29,deudores,total,4630260.000000
2024-02-29,mora_120d,total,3.381451
2024-02-29,mora_30d,total,5.340820
2024-02-29,mora_60d,total,4.440312
2024-02-29,mora_90d,total,3.845016
2024-02-29,morosidad_contable,total,4.430000
2024-02-29,morosidad_publicada,total,4.433076
2024-03-31,deudores,consumo,3729374.000000
2024-03-31,morosidad_publicada,consumo,4.034791
2024-03-31,deudores,corporativo,888.000000
2024-03-31,morosidad_publicada,corporativo,0.456565
2024-03-31,deudores,grandes_empresas,3978.000000
2024-03-31,morosidad_publicada,grandes_empresas,2.252602
2024-03-31,deudores,hipotecario,256039.000000
2024-03-31,morosidad_publicada,hipotecario,2.842266
2024-03-31,deudores,medianas_empresas,48434.000000
2024-03-31,morosidad_publicada,medianas_empresas,13.785126
2024-03-31,deudores,microempresas,578936.000000
2024-03-31,morosidad_publicada,microempresas,4.037543
2024-03-31,deudores,pequenas_empresas,360066.000000
2024-03-31,morosidad_publicada,pequenas_empresas,9.947226
2024-03-31,deudores,total,4674154.000000
2024-03-31,mora_120d,total,3.338582
2024-03-31,mora_30d,total,5.328136
2024-03-31,mora_60d,total,4.404980
2024-03-31,mora_90d,total,3.775797
2024-03-31,morosidad_contable,total,4.470000
2024-03-31,morosidad_publicada,total,4.468388
2024-04-30,deudores,consumo,3750297.000000
2024-04-30,morosidad_publicada,consumo,4.154766
2024-04-30,deudores,corporativo,897.000000
2024-04-30,morosidad_publicada,corporativo,0.517249
2024-04-30,deudores,grandes_empresas,3991.000000
2024-04-30,morosidad_publicada,grandes_empresas,2.256957
2024-04-30,deudores,hipotecario,256550.000000
2024-04-30,morosidad_publicada,hipotecario,2.917560
2024-04-30,deudores,medianas_empresas,48063.000000
2024-04-30,morosidad_publicada,medianas_empresas,13.619859
2024-04-30,deudores,microempresas,575551.000000
2024-04-30,morosidad_publicada,microempresas,4.041267
2024-04-30,deudores,pequenas_empresas,357901.000000
2024-04-30,morosidad_publicada,pequenas_empresas,9.950577
2024-04-30,deudores,total,4688048.000000
2024-04-30,mora_120d,total,3.289888
2024-04-30,mora_30d,total,5.332693
2024-04-30,mora_60d,total,4.460756
2024-04-30,mora_90d,total,3.788964
2024-04-30,morosidad_contable,total,4.460000
2024-04-30,morosidad_publicada,total,4.462023
2024-05-31,deudores,consumo,3724892.000000
